DriverNumber,Abbreviation,TeamName,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,TyreLife,FreshTyre,TrackStatus,PitOutTime,PitInTime,IsPersonalBest,LapTimeSeconds
21,DEV,AlphaTauri,48.0,0 days 00:01:32.353000,0 days 00:00:29.401000,0 days 00:00:37.386000,0 days 00:00:25.566000,3.0,SOFT,16.0,True,1,,,True,92.353
21,DEV,AlphaTauri,49.0,0 days 00:01:32.540000,0 days 00:00:29.496000,0 days 00:00:37.443000,0 days 00:00:25.601000,3.0,SOFT,17.0,True,1,,,False,92.54
21,DEV,AlphaTauri,50.0,0 days 00:01:32.632000,0 days 00:00:29.460000,0 days 00:00:37.373000,0 days 00:00:25.799000,3.0,SOFT,18.0,True,1,,,False,92.632
21,DEV,AlphaTauri,51.0,0 days 00:01:32.445000,0 days 00:00:29.385000,0 days 00:00:37.301000,0 days 00:00:25.759000,3.0,SOFT,19.0,True,1,,,False,92.445
21,DEV,AlphaTauri,52.0,0 days 00:01:32.420000,0 days 00:00:29.390000,0 days 00:00:37.430000,0 days 00:00:25.600000,3.0,SOFT,20.0,True,1,,,False,92.42
22,TSU,AlphaTauri,1.0,0 days 00:01:43.165000,,0 days 00:00:40.490000,0 days 00:00:26.535000,1.0,SOFT,1.0,True,1,,,False,103.165
22,TSU,AlphaTauri,2.0,0 days 00:01:35.252000,0 days 00:00:30.105000,0 days 00:00:38.657000,0 days 00:00:26.490000,1.0,SOFT,2.0,True,1,,,True,95.252
22,TSU,AlphaTauri,3.0,0 days 00:01:34.229000,0 days 00:00:29.768000,0 days 00:00:38.439000,0 days 00:00:26.022000,1.0,SOFT,3.0,True,1,,,True,94.229
22,TSU,AlphaTauri,4.0,0 days 00:01:34.362000,0 days 00:00:29.726000,0 days 00:00:38.515000,0 days 00:00:26.121000,1.0,SOFT,4.0,True,1,,,False,94.362
22,TSU,AlphaTauri,5.0,0 days 00:01:34.457000,0 days 00:00:29.859000,0 days 00:00:38.422000,0 days 00:00:26.176000,1.0,SOFT,5.0,True,1,,,False,94.457
22,TSU,AlphaTauri,6.0,0 days 00:01:35.373000,0 days 00:00:29.990000,0 days 00:00:38.340000,0 days 00:00:27.043000,1.0,SOFT,6.0,True,1,,,False,95.373
22,TSU,AlphaTauri,7.0,0 days 00:01:34.571000,0 days 00:00:29.982000,0 days 00:00:38.330000,0 days 00:00:26.259000,1.0,SOFT,7.0,True,1,,,False,94.571
22,TSU,AlphaTauri,8.0,0 days 00:01:34.486000,0 days 00:00:30.116000,0 days 00:00:38.235000,0 days 00:00:26.135000,1.0,SOFT,8.0,True,1,,,False,94.486
22,TSU,AlphaTauri,9.0,0 days 00:01:34.235000,0 days 00:00:30.041000,0 days 00:00:37.934000,0 days 00:00:26.260000,1.0,SOFT,9.0,True,1,,,False,94.235
22,TSU,AlphaTauri,10.0,0 days 00:01:34.173000,0 days 00:00:29.987000,0 days 00:00:37.939000,0 days 00:00:26.247000,1.0,SOFT,10.0,True,1,,,True,94.173
22,TSU,AlphaTauri,11.0,0 days 00:01:34.085000,0 days 00:00:29.919000,0 days 00:00:37.914000,0 days 00:00:26.252000,1.0,SOFT,11.0,True,1,,,True,94.085
22,TSU,AlphaTauri,12.0,0 days 00:01:34.237000,0 days 00:00:30.064000,0 days 00:00:37.865000,0 days 00:00:26.308000,1.0,SOFT,12.0,True,1,,,False,94.237
22,TSU,AlphaTauri,13.0,0 days 00:01:34.433000,0 days 00:00:30.153000,0 days 00:00:38.017000,0 days 00:00:26.263000,1.0,SOFT,13.0,True,1,,,False,94.433
22,TSU,AlphaTauri,14.0,0 days 00:01:34.769000,0 days 00:00:30.642000,0 days 00:00:38.861000,0 days 00:00:25.266000,1.0,SOFT,14.0,True,1,,0 days 01:24:14.879000,False,94.769
22,TSU,AlphaTauri,15.0,0 days 00:01:54.644000,0 days 00:00:50.605000,0 days 00:00:38.158000,0 days 00:00:25.881000,2.0,HARD,1.0,True,1,0 days 01:24:43.191000,,False,114.644
22,TSU,AlphaTauri,16.0,0 days 00:01:33.058000,0 days 00:00:29.735000,0 days 00:00:37.674000,0 days 00:00:25.649000,2.0,HARD,2.0,True,1,,,True,93.058
22,TSU,AlphaTauri,17.0,0 days 00:01:32.952000,0 days 00:00:29.751000,0 days 00:00:37.423000,0 days 00:00:25.778000,2.0,HARD,3.0,True,1,,,True,92.952
22,TSU,AlphaTauri,18.0,0 days 00:01:33.094000,0 days 00:00:29.777000,0 days 00:00:37.417000,0 days 00:00:25.900000,2.0,HARD,4.0,True,1,,,False,93.094
22,TSU,AlphaTauri,19.0,0 days 00:01:33.424000,0 days 00:00:29.926000,0 days 00:00:37.630000,0 days 00:00:25.868000,2.0,HARD,5.0,True,1,,,False,93.424
22,TSU,AlphaTauri,20.0,0 days 00:01:33.281000,0 days 00:00:29.873000,0 days 00:00:37.591000,0 days 00:00:25.817000,2.0,HARD,6.0,True,1,,,False,93.281
22,TSU,AlphaTauri,21.0,0 days 00:01:33.189000,0 days 00:00:29.891000,0 days 00:00:37.549000,0 days 00:00:25.749000,2.0,HARD,7.0,True,1,,,False,93.189
22,TSU,AlphaTauri,22.0,0 days 00:01:33.004000,0 days 00:00:29.825000,0 days 00:00:37.520000,0 days 00:00:25.659000,2.0,HARD,8.0,True,1,,,False,93.004
22,TSU,AlphaTauri,23.0,0 days 00:01:33.098000,0 days 00:00:29.835000,0 days 00:00:37.476000,0 days 00:00:25.787000,2.0,HARD,9.0,True,1,,,False,93.098
22,TSU,AlphaTauri,24.0,0 days 00:01:33.205000,0 days 00:00:29.931000,0 days 00:00:37.591000,0 days 00:00:25.683000,2.0,HARD,10.0,True,1,,,False,93.205
22,TSU,AlphaTauri,25.0,0 days 00:01:33.224000,0 days 00:00:29.895000,0 days 00:00:37.664000,0 days 00:00:25.665000,2.0,HARD,11.0,True,1,,,False,93.224
22,TSU,AlphaTauri,26.0,0 days 00:01:33.319000,0 days 00:00:29.958000,0 days 00:00:37.671000,0 days 00:00:25.690000,2.0,HARD,12.0,True,1,,,False,93.319
22,TSU,AlphaTauri,27.0,0 days 00:01:33.418000,0 days 00:00:29.986000,0 days 00:00:37.807000,0 days 00:00:25.625000,2.0,HARD,13.0,True,1,,,False,93.418
22,TSU,AlphaTauri,28.0,0 days 00:01:33.275000,0 days 00:00:29.880000,0 days 00:00:37.676000,0 days 00:00:25.719000,2.0,HARD,14.0,True,1,,,False,93.275
22,TSU,AlphaTauri,29.0,0 days 00:01:33.118000,0 days 00:00:29.929000,0 days 00:00:37.597000,0 days 00:00:25.592000,2.0,HARD,15.0,True,1,,,False,93.118
22,TSU,AlphaTauri,30.0,0 days 00:01:33.211000,0 days 00:00:29.940000,0 days 00:00:37.599000,0 days 00:00:25.672000,2.0,HARD,16.0,True,1,,,False,93.211
22,TSU,AlphaTauri,31.0,0 days 00:01:33.279000,0 days 00:00:30.026000,0 days 00:00:37.617000,0 days 00:00:25.636000,2.0,HARD,17.0,True,1,,,False,93.279
22,TSU,AlphaTauri,32.0,0 days 00:01:47.079000,0 days 00:00:29.993000,0 days 00:00:47.773000,0 days 00:00:29.313000,2.0,HARD,18.0,True,126,,0 days 01:52:47.743000,False,107.079
22,TSU,AlphaTauri,33.0,0 days 00:02:25.863000,0 days 00:01:02.610000,0 days 00:00:48.455000,0 days 00:00:34.798000,3.0,SOFT,1.0,True,64,0 days 01:53:16.352000,,False,145.863
22,TSU,AlphaTauri,34.0,0 days 00:02:07.037000,0 days 00:00:42.901000,0 days 00:00:50.853000,0 days 00:00:33.283000,3.0,SOFT,2.0,True,4,,,False,127.037
22,TSU,AlphaTauri,35.0,0 days 00:01:54.219000,0 days 00:00:36.295000,0 days 00:00:42.248000,0 days 00:00:35.676000,3.0,SOFT,3.0,True,4,,,False,114.219
22,TSU,AlphaTauri,36.0,0 days 00:02:24.840000,0 days 00:00:54.813000,0 days 00:00:51.034000,0 days 00:00:38.993000,3.0,SOFT,4.0,True,4,,,False,144.84
22,TSU,AlphaTauri,37.0,0 days 00:02:23.518000,0 days 00:00:51.597000,0 days 00:00:51.999000,0 days 00:00:39.922000,3.0,SOFT,5.0,True,4,,,False,143.518
22,TSU,AlphaTauri,38.0,0 days 00:02:10.750000,0 days 00:00:40.578000,0 days 00:00:53.593000,0 days 00:00:36.579000,3.0,SOFT,6.0,True,41,,,False,130.75
22,TSU,AlphaTauri,39.0,0 days 00:01:32.882000,0 days 00:00:29.280000,0 days 00:00:37.783000,0 days 00:00:25.819000,3.0,SOFT,7.0,True,1,,,True,92.882
22,TSU,AlphaTauri,40.0,0 days 00:01:32.932000,0 days 00:00:29.480000,0 days 00:00:37.484000,0 days 00:00:25.968000,3.0,SOFT,8.0,True,1,,,False,92.932
22,TSU,AlphaTauri,41.0,0 days 00:01:33.321000,0 days 00:00:29.282000,0 days 00:00:38.520000,0 days 00:00:25.519000,3.0,SOFT,9.0,True,1,,,False,93.321
22,TSU,AlphaTauri,42.0,0 days 00:01:32.306000,0 days 00:00:29.231000,0 days 00:00:37.401000,0 days 00:00:25.674000,3.0,SOFT,10.0,True,1,,,True,92.306
22,TSU,AlphaTauri,43.0,0 days 00:01:32.572000,0 days 00:00:29.334000,0 days 00:00:37.382000,0 days 00:00:25.856000,3.0,SOFT,11.0,True,1,,,False,92.572
22,TSU,AlphaTauri,44.0,0 days 00:01:32.534000,0 days 00:00:29.467000,0 days 00:00:37.416000,0 days 00:00:25.651000,3.0,SOFT,12.0,True,1,,,False,92.534
22,TSU,AlphaTauri,45.0,0 days 00:01:32.494000,0 days 00:00:29.489000,0 days 00:00:37.370000,0 days 00:00:25.635000,3.0,SOFT,13.0,True,1,,,False,92.494
22,TSU,AlphaTauri,46.0,0 days 00:01:32.535000,0 days 00:00:29.434000,0 days 00:00:37.544000,0 days 00:00:25.557000,3.0,SOFT,14.0,True,1,,,False,92.535
22,TSU,AlphaTauri,47.0,0 days 00:01:32.291000,0 days 00:00:29.342000,0 days 00:00:37.384000,0 days 00:00:25.565000,3.0,SOFT,15.0,True,1,,,True,92.291
22,TSU,AlphaTauri,48.0,0 days 00:01:32.084000,0 days 00:00:29.292000,0 days 00:00:37.265000,0 days 00:00:25.527000,3.0,SOFT,16.0,True,1,,,True,92.084
22,TSU,AlphaTauri,49.0,0 days 00:01:32.504000,0 days 00:00:29.451000,0 days 00:00:37.416000,0 days 00:00:25.637000,3.0,SOFT,17.0,True,1,,,False,92.504
22,TSU,AlphaTauri,50.0,0 days 00:01:32.790000,0 days 00:00:29.394000,0 days 00:00:37.382000,0 days 00:00:26.014000,3.0,SOFT,18.0,True,1,,,False,92.79
22,TSU,AlphaTauri,51.0,0 days 00:01:33.212000,0 days 00:00:29.404000,0 days 00:00:37.220000,0 days 00:00:26.588000,3.0,SOFT,19.0,True,1,,,False,93.212
22,TSU,AlphaTauri,52.0,0 days 00:01:32.780000,0 days 00:00:29.493000,0 days 00:00:37.679000,0 days 00:00:25.608000,3.0,SOFT,20.0,True,1,,,False,92.78
23,ALB,Williams,1.0,0 days 00:01:41.364000,,0 days 00:00:39.814000,0 days 00:00:26.347000,1.0,MEDIUM,1.0,True,1,,,False,101.364
23,ALB,Williams,2.0,0 days 00:01:35.004000,0 days 00:00:29.913000,0 days 00:00:38.718000,0 days 00:00:26.373000,1.0,MEDIUM,2.0,True,1,,,True,95.004
23,ALB,Williams,3.0,0 days 00:01:33.809000,0 days 00:00:29.457000,0 days 00:00:38.587000,0 days 00:00:25.765000,1.0,MEDIUM,3.0,True,1,,,True,93.809
23,ALB,Williams,4.0,0 days 00:01:33.866000,0 days 00:00:29.454000,0 days 00:00:38.504000,0 days 00:00:25.908000,1.0,MEDIUM,4.0,True,1,,,False,93.866
23,ALB,Williams,5.0,0 days 00:01:33.860000,0 days 00:00:29.557000,0 days 00:00:38.255000,0 days 00:00:26.048000,1.0,MEDIUM,5.0,True,1,,,False,93.86
23,ALB,Williams,6.0,0 days 00:01:34.210000,0 days 00:00:29.811000,0 days 00:00:38.423000,0 days 00:00:25.976000,1.0,MEDIUM,6.0,True,1,,,False,94.21
23,ALB,Williams,7.0,0 days 00:01:34.099000,0 days 00:00:29.761000,0 days 00:00:38.409000,0 days 00:00:25.929000,1.0,MEDIUM,7.0,True,1,,,False,94.099
23,ALB,Williams,8.0,0 days 00:01:33.922000,0 days 00:00:29.719000,0 days 00:00:38.246000,0 days 00:00:25.957000,1.0,MEDIUM,8.0,True,1,,,False,93.922
23,ALB,Williams,9.0,0 days 00:01:33.731000,0 days 00:00:29.718000,0 days 00:00:38.119000,0 days 00:00:25.894000,1.0,MEDIUM,9.0,True,1,,,True,93.731
23,ALB,Williams,10.0,0 days 00:01:34.045000,0 days 00:00:29.780000,0 days 00:00:38.276000,0 days 00:00:25.989000,1.0,MEDIUM,10.0,True,1,,,False,94.045
23,ALB,Williams,11.0,0 days 00:01:33.842000,0 days 00:00:29.669000,0 days 00:00:38.304000,0 days 00:00:25.869000,1.0,MEDIUM,11.0,True,1,,,False,93.842
23,ALB,Williams,12.0,0 days 00:01:33.857000,0 days 00:00:29.763000,0 days 00:00:38.231000,0 days 00:00:25.863000,1.0,MEDIUM,12.0,True,1,,,False,93.857
23,ALB,Williams,13.0,0 days 00:01:33.751000,0 days 00:00:29.879000,0 days 00:00:37.980000,0 days 00:00:25.892000,1.0,MEDIUM,13.0,True,1,,,False,93.751
23,ALB,Williams,14.0,0 days 00:01:33.951000,0 days 00:00:30.042000,0 days 00:00:38.047000,0 days 00:00:25.862000,1.0,MEDIUM,14.0,True,1,,,False,93.951
23,ALB,Williams,15.0,0 days 00:01:33.786000,0 days 00:00:29.977000,0 days 00:00:38.032000,0 days 00:00:25.777000,1.0,MEDIUM,15.0,True,1,,,False,93.786
23,ALB,Williams,16.0,0 days 00:01:34.343000,0 days 00:00:29.955000,0 days 00:00:38.002000,0 days 00:00:26.386000,1.0,MEDIUM,16.0,True,1,,,False,94.343
23,ALB,Williams,17.0,0 days 00:01:33.707000,0 days 00:00:29.806000,0 days 00:00:38.244000,0 days 00:00:25.657000,1.0,MEDIUM,17.0,True,1,,,True,93.707
23,ALB,Williams,18.0,0 days 00:01:33.615000,0 days 00:00:29.894000,0 days 00:00:37.859000,0 days 00:00:25.862000,1.0,MEDIUM,18.0,True,1,,,True,93.615
23,ALB,Williams,19.0,0 days 00:01:33.654000,0 days 00:00:29.949000,0 days 00:00:37.951000,0 days 00:00:25.754000,1.0,MEDIUM,19.0,True,1,,,False,93.654
23,ALB,Williams,20.0,0 days 00:01:33.440000,0 days 00:00:29.933000,0 days 00:00:37.883000,0 days 00:00:25.624000,1.0,MEDIUM,20.0,True,1,,,True,93.44
23,ALB,Williams,21.0,0 days 00:01:33.195000,0 days 00:00:29.808000,0 days 00:00:37.695000,0 days 00:00:25.692000,1.0,MEDIUM,21.0,True,1,,,True,93.195
23,ALB,Williams,22.0,0 days 00:01:33.021000,0 days 00:00:29.746000,0 days 00:00:37.759000,0 days 00:00:25.516000,1.0,MEDIUM,22.0,True,1,,,True,93.021
23,ALB,Williams,23.0,0 days 00:01:33.117000,0 days 00:00:29.874000,0 days 00:00:37.731000,0 days 00:00:25.512000,1.0,MEDIUM,23.0,True,1,,,False,93.117
23,ALB,Williams,24.0,0 days 00:01:33.163000,0 days 00:00:29.825000,0 days 00:00:37.690000,0 days 00:00:25.648000,1.0,MEDIUM,24.0,True,1,,,False,93.163
23,ALB,Williams,25.0,0 days 00:01:33.374000,0 days 00:00:29.880000,0 days 00:00:37.866000,0 days 00:00:25.628000,1.0,MEDIUM,25.0,True,1,,,False,93.374
23,ALB,Williams,26.0,0 days 00:01:33.175000,0 days 00:00:29.829000,0 days 00:00:37.818000,0 days 00:00:25.528000,1.0,MEDIUM,26.0,True,1,,,False,93.175
23,ALB,Williams,27.0,0 days 00:01:33.126000,0 days 00:00:29.871000,0 days 00:00:37.863000,0 days 00:00:25.392000,1.0,MEDIUM,27.0,True,1,,,False,93.126
23,ALB,Williams,28.0,0 days 00:01:33.084000,0 days 00:00:29.824000,0 days 00:00:37.728000,0 days 00:00:25.532000,1.0,MEDIUM,28.0,True,1,,,False,93.084
23,ALB,Williams,29.0,0 days 00:01:32.869000,0 days 00:00:29.729000,0 days 00:00:37.652000,0 days 00:00:25.488000,1.0,MEDIUM,29.0,True,1,,,True,92.869
23,ALB,Williams,30.0,0 days 00:01:32.882000,0 days 00:00:29.769000,0 days 00:00:37.638000,0 days 00:00:25.475000,1.0,MEDIUM,30.0,True,1,,,False,92.882
23,ALB,Williams,31.0,0 days 00:01:32.816000,0 days 00:00:29.701000,0 days 00:00:37.604000,0 days 00:00:25.511000,1.0,MEDIUM,31.0,True,1,,,True,92.816
23,ALB,Williams,32.0,0 days 00:01:36.773000,0 days 00:00:29.648000,0 days 00:00:37.319000,0 days 00:00:29.806000,1.0,MEDIUM,32.0,True,126,,0 days 01:52:09.478000,False,96.773
23,ALB,Williams,33.0,0 days 00:02:26.603000,0 days 00:01:02.863000,0 days 00:00:48.740000,0 days 00:00:35,2.0,SOFT,5.0,False,64,0 days 01:52:39.118000,,False,146.603
23,ALB,Williams,34.0,0 days 00:02:06.403000,0 days 00:00:43.824000,0 days 00:00:49.309000,0 days 00:00:33.270000,2.0,SOFT,6.0,False,4,,,False,126.403
23,ALB,Williams,35.0,0 days 00:02:22.565000,0 days 00:00:45.648000,0 days 00:00:57.270000,0 days 00:00:39.647000,2.0,SOFT,7.0,False,4,,,False,142.565
23,ALB,Williams,36.0,0 days 00:02:25.067000,0 days 00:00:53.664000,0 days 00:00:55.317000,0 days 00:00:36.086000,2.0,SOFT,8.0,False,4,,,False,145.067
23,ALB,Williams,37.0,0 days 00:02:25.628000,0 days 00:00:52.550000,0 days 00:00:53.562000,0 days 00:00:39.516000,2.0,SOFT,9.0,False,4,,,False,145.628
23,ALB,Williams,38.0,0 days 00:02:15.556000,0 days 00:00:40.540000,0 days 00:00:55.375000,0 days 00:00:39.641000,2.0,SOFT,10.0,False,41,,,False,135.556
23,ALB,Williams,39.0,0 days 00:01:32.630000,0 days 00:00:29.343000,0 days 00:00:37.709000,0 days 00:00:25.578000,2.0,SOFT,11.0,False,1,,,True,92.63
23,ALB,Williams,40.0,0 days 00:01:32.176000,0 days 00:00:29.371000,0 days 00:00:37.497000,0 days 00:00:25.308000,2.0,SOFT,12.0,False,1,,,True,92.176
23,ALB,Williams,41.0,0 days 00:01:31.273000,0 days 00:00:28.927000,0 days 00:00:37.203000,0 days 00:00:25.143000,2.0,SOFT,13.0,False,1,,,True,91.273
23,ALB,Williams,42.0,0 days 00:01:31.879000,0 days 00:00:29.143000,0 days 00:00:37.517000,0 days 00:00:25.219000,2.0,SOFT,14.0,False,1,,,False,91.879
23,ALB,Williams,43.0,0 days 00:01:31.752000,0 days 00:00:29.156000,0 days 00:00:37.140000,0 days 00:00:25.456000,2.0,SOFT,15.0,False,1,,,False,91.752
23,ALB,Williams,44.0,0 days 00:01:32.057000,0 days 00:00:29.310000,0 days 00:00:37.538000,0 days 00:00:25.209000,2.0,SOFT,16.0,False,1,,,False,92.057
23,ALB,Williams,45.0,0 days 00:01:32.146000,0 days 00:00:29.212000,0 days 00:00:37.429000,0 days 00:00:25.505000,2.0,SOFT,17.0,False,1,,,False,92.146
23,ALB,Williams,46.0,0 days 00:01:32.116000,0 days 00:00:29.173000,0 days 00:00:37.411000,0 days 00:00:25.532000,2.0,SOFT,18.0,False,1,,,False,92.116
23,ALB,Williams,47.0,0 days 00:01:31.537000,0 days 00:00:29.255000,0 days 00:00:37.196000,0 days 00:00:25.086000,2.0,SOFT,19.0,False,1,,,False,91.537
23,ALB,Williams,48.0,0 days 00:01:31.466000,0 days 00:00:29.150000,0 days 00:00:37.180000,0 days 00:00:25.136000,2.0,SOFT,20.0,False,1,,,False,91.466
23,ALB,Williams,49.0,0 days 00:01:31.912000,0 days 00:00:29.166000,0 days 00:00:37.360000,0 days 00:00:25.386000,2.0,SOFT,21.0,False,1,,,False,91.912
23,ALB,Williams,50.0,0 days 00:01:31.860000,0 days 00:00:29.086000,0 days 00:00:37.286000,0 days 00:00:25.488000,2.0,SOFT,22.0,False,1,,,False,91.86
23,ALB,Williams,51.0,0 days 00:01:31.930000,0 days 00:00:29.076000,0 days 00:00:37.346000,0 days 00:00:25.508000,2.0,SOFT,23.0,False,1,,,False,91.93
23,ALB,Williams,52.0,0 days 00:01:31.809000,0 days 00:00:29.267000,0 days 00:00:37.139000,0 days 00:00:25.403000,2.0,SOFT,24.0,False,1,,,False,91.809
24,ZHO,Alfa Romeo,1.0,0 days 00:01:45.239000,,0 days 00:00:40.598000,0 days 00:00:27.092000,1.0,MEDIUM,1.0,True,1,,,False,105.239
24,ZHO,Alfa Romeo,2.0,0 days 00:01:35.912000,0 days 00:00:30.211000,0 days 00:00:38.929000,0 days 00:00:26.772000,1.0,MEDIUM,2.0,True,1,,,True,95.912
24,ZHO,Alfa Romeo,3.0,0 days 00:01:34.679000,0 days 00:00:29.842000,0 days 00:00:38.599000,0 days 00:00:26.238000,1.0,MEDIUM,3.0,True,1,,,True,94.679
24,ZHO,Alfa Romeo,4.0,0 days 00:01:34.408000,0 days 00:00:29.775000,0 days 00:00:38.606000,0 days 00:00:26.027000,1.0,MEDIUM,4.0,True,1,,,True,94.408
24,ZHO,Alfa Romeo,5.0,0 days 00:01:34.736000,0 days 00:00:29.721000,0 days 00:00:38.864000,0 days 00:00:26.151000,1.0,MEDIUM,5.0,True,1,,,False,94.736
24,ZHO,Alfa Romeo,6.0,0 days 00:01:34.807000,0 days 00:00:29.792000,0 days 00:00:38.711000,0 days 00:00:26.304000,1.0,MEDIUM,6.0,True,1,,,False,94.807
24,ZHO,Alfa Romeo,7.0,0 days 00:01:34.995000,0 days 00:00:29.964000,0 days 00:00:38.712000,0 days 00:00:26.319000,1.0,MEDIUM,7.0,True,1,,,False,94.995
24,ZHO,Alfa Romeo,8.0,0 days 00:01:34.267000,0 days 00:00:29.806000,0 days 00:00:38.437000,0 days 00:00:26.024000,1.0,MEDIUM,8.0,True,1,,,True,94.267
24,ZHO,Alfa Romeo,9.0,0 days 00:01:34.044000,0 days 00:00:29.700000,0 days 00:00:38.284000,0 days 00:00:26.060000,1.0,MEDIUM,9.0,True,1,,,True,94.044
24,ZHO,Alfa Romeo,10.0,0 days 00:01:34.392000,0 days 00:00:30.004000,0 days 00:00:38.212000,0 days 00:00:26.176000,1.0,MEDIUM,10.0,True,1,,,False,94.392
24,ZHO,Alfa Romeo,11.0,0 days 00:01:34.221000,0 days 00:00:29.912000,0 days 00:00:38.260000,0 days 00:00:26.049000,1.0,MEDIUM,11.0,True,1,,,False,94.221
24,ZHO,Alfa Romeo,12.0,0 days 00:01:34.235000,0 days 00:00:30.029000,0 days 00:00:38.168000,0 days 00:00:26.038000,1.0,MEDIUM,12.0,True,1,,,False,94.235
24,ZHO,Alfa Romeo,13.0,0 days 00:01:34.130000,0 days 00:00:30.012000,0 days 00:00:38.024000,0 days 00:00:26.094000,1.0,MEDIUM,13.0,True,1,,,False,94.13
24,ZHO,Alfa Romeo,14.0,0 days 00:01:34.418000,0 days 00:00:30.326000,0 days 00:00:38.120000,0 days 00:00:25.972000,1.0,MEDIUM,14.0,True,1,,,False,94.418
24,ZHO,Alfa Romeo,15.0,0 days 00:01:34.677000,0 days 00:00:30.337000,0 days 00:00:38.261000,0 days 00:00:26.079000,1.0,MEDIUM,15.0,True,1,,,False,94.677
24,ZHO,Alfa Romeo,16.0,0 days 00:01:34.263000,0 days 00:00:30.129000,0 days 00:00:38.017000,0 days 00:00:26.117000,1.0,MEDIUM,16.0,True,1,,,False,94.263
24,ZHO,Alfa Romeo,17.0,0 days 00:01:34.027000,0 days 00:00:30.276000,0 days 00:00:37.834000,0 days 00:00:25.917000,1.0,MEDIUM,17.0,True,1,,,True,94.027
24,ZHO,Alfa Romeo,18.0,0 days 00:01:33.861000,0 days 00:00:30.122000,0 days 00:00:37.770000,0 days 00:00:25.969000,1.0,MEDIUM,18.0,True,1,,,True,93.861
24,ZHO,Alfa Romeo,19.0,0 days 00:01:33.907000,0 days 00:00:30.185000,0 days 00:00:37.862000,0 days 00:00:25.860000,1.0,MEDIUM,19.0,True,1,,,False,93.907
24,ZHO,Alfa Romeo,20.0,0 days 00:01:33.726000,0 days 00:00:30.063000,0 days 00:00:37.732000,0 days 00:00:25.931000,1.0,MEDIUM,20.0,True,1,,,True,93.726
24,ZHO,Alfa Romeo,21.0,0 days 00:01:33.560000,0 days 00:00:30.122000,0 days 00:00:37.645000,0 days 00:00:25.793000,1.0,MEDIUM,21.0,True,1,,,True,93.56
24,ZHO,Alfa Romeo,22.0,0 days 00:01:33.679000,0 days 00:00:30.106000,0 days 00:00:37.717000,0 days 00:00:25.856000,1.0,MEDIUM,22.0,True,1,,,False,93.679
24,ZHO,Alfa Romeo,23.0,0 days 00:01:33.642000,0 days 00:00:30.082000,0 days 00:00:37.711000,0 days 00:00:25.849000,1.0,MEDIUM,23.0,True,1,,,False,93.642
24,ZHO,Alfa Romeo,24.0,0 days 00:01:33.170000,0 days 00:00:30.125000,0 days 00:00:37.640000,0 days 00:00:25.405000,1.0,MEDIUM,24.0,True,1,,0 days 01:39:56.003000,False,93.17
24,ZHO,Alfa Romeo,25.0,0 days 00:01:55.240000,0 days 00:00:51.925000,0 days 00:00:37.845000,0 days 00:00:25.470000,2.0,HARD,1.0,True,1,0 days 01:40:25.174000,,False,115.24
24,ZHO,Alfa Romeo,26.0,0 days 00:01:32.524000,0 days 00:00:29.595000,0 days 00:00:37.380000,0 days 00:00:25.549000,2.0,HARD,2.0,True,1,,,True,92.524
24,ZHO,Alfa Romeo,27.0,0 days 00:01:32.912000,0 days 00:00:29.810000,0 days 00:00:37.477000,0 days 00:00:25.625000,2.0,HARD,3.0,True,1,,,False,92.912
24,ZHO,Alfa Romeo,28.0,0 days 00:01:32.999000,0 days 00:00:29.871000,0 days 00:00:37.467000,0 days 00:00:25.661000,2.0,HARD,4.0,True,1,,,False,92.999
24,ZHO,Alfa Romeo,29.0,0 days 00:01:32.812000,0 days 00:00:29.774000,0 days 00:00:37.465000,0 days 00:00:25.573000,2.0,HARD,5.0,True,1,,,False,92.812
24,ZHO,Alfa Romeo,30.0,0 days 00:01:33.006000,0 days 00:00:29.912000,0 days 00:00:37.316000,0 days 00:00:25.778000,2.0,HARD,6.0,True,1,,,False,93.006
24,ZHO,Alfa Romeo,31.0,0 days 00:01:33.073000,0 days 00:00:29.899000,0 days 00:00:37.509000,0 days 00:00:25.665000,2.0,HARD,7.0,True,1,,,False,93.073
24,ZHO,Alfa Romeo,32.0,0 days 00:01:55.002000,0 days 00:00:29.928000,0 days 00:00:49.268000,0 days 00:00:35.806000,2.0,HARD,8.0,True,126,,,False,115.002
24,ZHO,Alfa Romeo,33.0,0 days 00:02:04.102000,0 days 00:00:44.303000,0 days 00:00:48.761000,0 days 00:00:31.038000,2.0,HARD,9.0,True,64,,0 days 01:55:07.647000,False,124.102
24,ZHO,Alfa Romeo,34.0,0 days 00:02:22.914000,0 days 00:00:58.448000,0 days 00:00:51.755000,0 days 00:00:32.711000,3.0,SOFT,1.0,True,4,0 days 01:55:36.349000,,False,142.914
24,ZHO,Alfa Romeo,35.0,0 days 00:01:47.368000,0 days 00:00:34.157000,0 days 00:00:42.243000,0 days 00:00:30.968000,3.0,SOFT,2.0,True,4,,,False,107.368
24,ZHO,Alfa Romeo,36.0,0 days 00:02:20.527000,0 days 00:00:55.172000,0 days 00:00:50.023000,0 days 00:00:35.332000,3.0,SOFT,3.0,True,4,,0 days 02:01:38.499000,False,140.527
